Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy,FraudFound
4.062526936450698,2.5825270593356007,4.713796371956727,6.142296749127617,0.8539928840598988,5.881673095672522,4.394431982802965,2.8871239670584,0.9217648712824785,1.973533488588714,8.556101259416891,0.12852412059436394,3.9374866219863622,0.9559745763431095,4.1032151931012955,14388.4265243197,1.837592746858412,382.0515908931155,3.695524954113372,3.0151750591434126,2.8606436372409565,0.8645199441791875,3.9436770157939507,0.7999684307095781,0.09028660746886644,0.005478559025934713,0.09635436895894274,2.8595551861153674,2.870750853468642,0.5951947494969823,1995.82849502998,1.0997926286486965,0
9.181802358679336,3.9199063855249587,4.25995182841354,3.308277660785891,0.8922930091615359,5.8836603967121075,10.464432081403368,3.4226433722525966,0.6965460739108572,1.5374427905815358,29.163419781576497,0.1800754210388031,3.3903229570313447,0.863675515929566,1.018394318814592,2423.2256911029317,13.16498701650937,372.9092741404607,1.3100205040857875,2.9269191599758617,2.818945889181556,1.2402161023592089,3.2249745135797925,2.982528521762092,0.06743001224060141,0.04096344432913822,0.05691556808552596,2.4167418902542943,3.1393377273641843,0.729230065416374,1994.2607213180504,1.4877678652933126,0
7.978124039626332,2.443749601406618,0.9590896588606332,6.039130217839075,0.05426851583055526,5.2920059305439695,9.628884563381629,3.0375207348286417,0.17592463802088465,1.0123628014415853,54.885304912287644,0.1748403235771161,1.51409809788448,0.3303283552404735,1.3709572806495782,629.7740194125678,7.298021060719834,375.50214408099373,2.153632919682715,3.0017985230852386,2.8070399184959975,2.463386581007449,3.6766545765746548,5.630793214219985,0.06527511722368365,0.033752060464457875,0.08455677573729053,1.1839108015014452,2.988690943538509,0.7001804782884042,1994.0401286878744,0.7981182206572157,0
8.811520377436072,3.2272102120639645,4.445452767637527,16.395499756808064,0.8978355315940216,4.3072086107423395,9.81348426031717,1.6494893804413646,0.781273612905169,0.9796142670562971,34.040287573591975,0.84112544400144,3.155454968419103,0.8576407014969004,0.7721937899137523,1187.3581802699564,13.117753570476577,363.5797836864523,1.3072068261091263,4.0,2.8203542071637333,1.1177450177031645,4.246511643101942,3.5640972271499343,0.06485702579189342,0.03905740759504655,0.0861361379641634,2.6553305848373934,2.8272539062286843,0.5769570708671022,1994.1002667578018,1.527387700588356,0
10.07984355666141,2.713894821705877,1.7519735356264523,9.09815988104826,0.868692932271015,5.907411058013495,11.448442411724955,2.7659801065793364,0.14611912479197273,1.5911160050492865,35.79190540904333,0.17566343260037798,1.2088904555736917,0.29612549840794555,1.0699374153423407,13987.618972930744,7.9386769335168355,378.9567122973941,2.081880626149816,2.958249948196761,2.842799135721547,1.1306189719495725,2.563979085794797,3.6842388572634626,0.08505199645707999,0.02377293813208941,0.07108392852808512,1.819952526098462,3.031077268014395,0.6666264038669738,1995.7909710753495,0.938071515149671,0
7.284834909582488,3.738541298696195,0.8228346365076084,16.449688733207303,0.8994056790273451,0.7139519724983452,8.443808270503272,3.5880400311204323,0.7549801015668726,1.8559462966340932,30.971777825090975,0.18892871255727794,3.2765417360111955,0.8849161867685504,1.1237306852655817,7464.2035868548,2.1957006652820787,376.12514768166375,1.3531751447159894,2.96466169856751,2.7999634255761707,2.594019485302344,2.7363625900828237,3.202871329979003,0.06239133622337078,0.040751249664265694,0.0657717036995719,1.775502288648772,3.14110665010202,0.7686019947121612,1994.8840917893485,1.4887264714960435,0
1.8980101484704694,3.077722300877803,4.826674225311673,16.18146482122696,0.9122266132742641,5.315599293403598,2.431638728054324,3.0049131448277753,0.7525866365581649,1.9949137730459077,23.861558137833917,0.2128507523294009,0.2502583879644525,0.06111315710392689,0.7406177277232597,3533.848037290868,14.253698232810006,374.58964401624627,2.1776698468122184,2.9672624710028077,2.7817224501187927,2.650625902052189,3.003438304568324,2.41412013622886,0.9568317068539879,0.04809562901231803,0.06391570164478004,1.777234442741293,3.149824695463038,0.7802392985089489,1994.3323209765151,0.607442061010017,0
5.466296917445102,4.7133960560214625,1.9223528490632598,16.784393550748888,0.8826745264266709,4.110621018297869,6.994556620903758,1.419469223520809,0.7358423193908861,2.2062002983734477,36.87461289072247,0.7829731037316531,1.360427294615124,0.341986860935434,1.3209331449442965,3983.7781545463163,8.615354172398483,695.908500483243,1.1661249144359431,2.9376966528611446,2.8694161848498485,1.2424836687128673,4.511923681793543,3.812085537965694,0.06795755534570927,0.03486030017867617,0.09957146191984897,1.9157560111500924,2.459103494075181,0.322398979342421,1994.3953504033361,0.7867947442307893,0
7.391820788285733,3.1824680118416975,3.0124677412032286,12.590592004306904,0.9040646016491964,1.7165227851058158,8.37231010024959,2.954313283151868,0.777192421072108,1.0749234940328956,34.670004617082284,0.17308222873269297,1.0588497795106553,0.2845232874879863,0.801247700153518,2375.1688311386356,14.918991168436923,362.47968343079367,3.726127617598637,2.9739036486778336,2.81019581108921,1.1457805901284819,3.4884349849787926,3.5213575033641176,0.061018231650195806,0.04446419418127374,0.08560098380735515,2.6543215293599287,1.6664187965448236,1.8743086872549721,1994.2991165810736,1.0066477529425646,1
3.6840551128901375,2.6535848388021472,1.4933537206388663,8.600358107976895,0.9206421334488428,1.881629325753272,4.308388709641697,2.246395682069296,0.7334977005382285,0.9128257595558475,53.5766752807274,0.24314078861308486,5.955649251551235,1.4627729783238623,4.71452584430544,2705.7505315031635,12.484685012342501,361.4416275397153,3.7302027369466177,2.9429286947070454,2.785736802130035,1.3965682138800377,5.218604940431629,5.359102641333101,0.06429193863889858,0.05762889224270835,0.06776763891961783,1.7490097145323107,2.9254399548553955,0.6279492638871066,1994.327033225192,1.279927427647143,0
2.7276407556388413,3.705204371560086,0.9026363396860866,16.02424466125663,0.8884794435657531,1.6493032955731453,3.6127647266842633,3.602561138387008,0.16002520490399694,1.9141355403151414,27.918637699649477,0.19360085272485572,1.1436510373527684,0.3159189158890662,0.8930960761204774,9413.469994426092,10.734382746850608,381.1482337420814,1.3474068629622244,2.985085984948016,2.8069135122660187,2.535029399552636,1.866240258730245,2.8788665837178975,0.07203548809947337,0.03303921202914391,0.07176341131616129,2.640794383903668,3.1202929190644464,0.7574154996370299,1995.1704091275635,0.948784017082722,1
3.2424315732437345,2.676286603188134,1.0993238360344517,16.227835292540636,0.879895890683497,4.213337049885654,4.154029457957796,3.459067912313916,0.8177739134875089,0.6630681288770948,55.87512436625463,0.1795474416046711,0.3557722632254601,0.0710612183423447,1.2080421070916034,8114.449330979063,1.9537408284375806,374.434850013108,1.2951724532789726,2.9696740117478773,2.8330328426038958,2.5841293216714334,4.522734603636837,5.71861409052631,0.08159685721419917,0.027533834425362076,0.07788118097420019,2.642496608485594,2.944399653292548,0.6246585304294167,1995.0110349454278,0.5125095723973572,0
6.624530426621089,3.2994472686007508,1.0002161311752484,12.873439723466376,0.8918776919037327,6.0281842416127205,7.370036437656763,1.5690906971649174,0.7554734200142834,1.8544221774420429,25.42978351487429,0.17563809408459854,1.1776873887587174,0.28023668569566834,0.8106160250895738,1183.286935774117,13.981730682226974,366.7585909709387,3.707278481531265,2.95116000320797,2.824569559885492,0.4506288860780273,2.5075010658741945,2.6244830339691068,0.06894509828685016,0.03995381407965504,0.07539486733338073,0.24520804802133156,2.926177663308435,0.6194617087041068,1994.1039940243477,0.980835003668981,0
6.289341426357723,4.079065785160418,2.1514769790210786,5.751403576410107,0.9168810994876901,1.045047707747039,7.330943423325152,2.590312862577237,0.8349248515461452,1.3296033725193768,40.6732014874913,0.1981042063607228,1.300112590389487,0.31944366393339396,1.2538226867038624,13733.47671152535,13.503805937986861,374.5581250663442,1.4167480099057133,3.0205506084798386,2.7695222216907047,0.25307123592598757,4.174985811282369,4.086528561010533,0.05102413995329136,0.04696207145525729,0.08448942905055332,2.743438043756348,3.0518396148633244,0.772128266766857,1995.7465640474447,0.8988501104870363,0
10.339802336716945,3.8121949440356366,5.295830821907941,6.166546735282531,0.8755388499757193,4.2476116806085145,11.185849914210863,4.185744525294277,0.8643891974727111,1.0473666025774018,43.1971432559384,0.8146262996090036,1.6634879265423546,0.3690072811147798,0.9053673103635795,7887.283311007479,11.326122150668088,368.8259833919692,2.085024985879613,1.9726519128825066,1.4059361220242572,2.432894403333106,2.991030759137582,4.342577759836883,0.07565432074541474,0.023205683256925187,0.09906346895689892,2.8067901901828587,2.751814740201029,0.5355680689413439,1995.009316892046,0.6600604040170983,0
6.399887542017147,2.680947289691362,1.669909824984385,6.590975355735483,0.8831430847971155,5.9251527887422695,7.608474888147416,2.1749726001877043,0.10413697249699061,1.6691859760622663,31.46062329598532,0.17578758115773044,3.227484843505955,0.8509345700991314,0.7732033593912144,8591.991253419883,7.121192209447212,375.1352019972057,1.3016795670650472,2.951509008318284,2.8285533497664046,1.1629406415855814,2.2723372342591617,3.2791801511215564,0.07577300667021515,0.03187570762198276,0.06795911604689586,2.5429748518066395,3.049971585894039,0.6813076356491139,1995.072565848443,1.5310187310083192,0
4.922389974738125,1.974193623414703,3.789619143274208,12.62984721499374,0.884563366640129,1.5700820152642307,5.264633720529278,3.5463372627173593,0.16022098198816068,0.8716905572405625,57.00836386763563,0.16167117040549,3.253741862620885,0.8980226221857004,1.4741191850690405,7662.354738501111,9.705259175211076,372.3055851535925,2.111206243377593,2.983637493848914,2.8274809204537044,1.0553064551304794,3.637023410512607,5.824023010127131,0.07273860098636145,0.029074139075704622,0.08422590281371274,0.3897145230626837,2.9124966250300557,0.6268298256860946,1994.9546302113738,1.4348678810260922,0
3.140375153004399,2.354615147157802,2.1327376810444174,15.995606275839215,0.9375104330251917,5.554495354840554,3.8905579293599484,1.9168132175963681,0.7670314438824586,1.3335375657437398,35.17525810354459,0.215496629688823,0.2047747500402594,0.035304033877239724,0.7105369376594838,1621.0083037628222,5.752349475932577,363.55541806620346,1.4262119438305076,2.9935354257695956,2.757735558991701,1.8481456941142178,3.1514984676751663,3.6172453633913144,0.04473405987131004,0.06209266087628453,0.08092314301986808,1.8549948028154435,2.9765841959096986,0.7116613179052591,1994.153622549214,0.6535390083721814,1
1.3217526880141062,2.1955243252910783,1.8522605504256981,13.369696190822841,0.8685690497214474,0.3729476822334827,1.7230601133100527,2.0804516662346195,0.7601991663136322,1.6276402095970615,31.391645549899543,0.1282597480254695,3.8483028587976245,0.9703280273669124,3.5641888032964184,8327.984998118423,12.88369564101888,369.20634488357786,3.661429012136414,2.944609718745447,2.86138588249866,1.1106621667152117,3.969721662759989,3.1068941098172878,0.0789471902420573,0.024147036199962446,0.07841994660600951,1.799211763635939,2.8860264996951175,0.5661680441334074,1995.026413910006,1.1533622226330562,0
2.757923274900415,3.147989846763376,3.5389105351384296,6.326322243250407,0.903122617153114,0.7667196431363563,3.5452910081912066,2.943121800090754,0.755103407207285,0.7250349805988108,62.5024537379532,0.20273958474555842,0.3536276369378703,0.0862175834103888,0.7628912625175478,13540.31366729064,8.193273206345669,374.47690272854885,2.153917810452092,2.9614827893651543,2.796068469851088,2.641658187465801,4.748169338296769,6.334890793559434,0.06363428581674296,0.043342124338851366,0.0651165282587154,2.541364642549175,3.117972316985353,0.7530867798126727,1995.6978218372542,0.5323350199310118,0
